Sender ID,Date,Message,Sentiment,Compound_Sentiment,Channel Name,Affiliated Channel,URLs,IP_Addresses,Hashes
478514542,2025-03-27 17:19:00,"G2 Names INE 2025 Cybersecurity Training Leader
https://gbhackers.com/g2-names-ine-2025-cybersecurity-training-leader/

INE, a global leader in networking and cybersecurity training and certifications, is proud to announce it is the recipient of twelve badges in G2’s Spring 2025 Report, including Grid Leader for Cybersecurity Professional Development, Online Course Providers, and Technical Skills Development, which highlight INE’s superior performance relative to competitors.  “INE solves the problem of accessible, […]
The post G2 Names INE 2025 Cybersecurity Training Leader (https://gbhackers.com/g2-names-ine-2025-cybersecurity-training-leader/) appeared first on GBHackers Security | #1 Globally Trusted Cyber Security News Platform (https://gbhackers.com/).","{'neg': 0.027, 'neu': 0.789, 'pos': 0.184, 'compound': 0.926}",0.926,Israel Cyber Alerts,,"https://gbhackers.com,https://gbhackers.com,https://gbhackers.com",,
7450844921,2025-03-03 02:07:55,Who can help me remove the UI from a old door dash table?? I have a kali Linux virtual machine that I can use for hacking it but I can’t get the table to connect to the VM so I can do an ADB,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.2982}",0.2982,IT Security Talk,,,,
-1001574796698,2024-12-16 08:37:17,"**🚨 The Malcore Malware Bible 🚨**

ספר  ייחודי שנוצר במיוחד כדי להדריך אותך במסע לעולם המרתק (והמסוכן) של המאלוור.
אם מטרתך היא להבין, לשלוט או לשלוט לחלוטין באמנות האפלה הזו – הספר הזה יעניקלך את הידע האסור שנוצר במעמקי האש. 🔥

זכור:
""כדי לנצח את אויבך, צעד בצל מחשבותיו, ותן למוחו להפוך לשלך."" 🧠💻

📖 זה לא רק ספר – זהו מפתח לעולם נסתר.

⚔️ לנועזים בלבד.
**
לקריאה והורדה:** https://bible.malcore.io/

#CyberSecurity #EthicalHacking #Malware

📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8","{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.6476}",-0.6476,ICD,,"https://bible.malcore.io,https://t.me,https://t.me",,
-1001574796698,2024-12-07 19:20:39,"🛠 **WPExploitScanner**
 כלי לסריקה, איתור וניצול פגיעויות באתרי וורדפרס.

🔗 https://github.com/00xk0uR1i/k0URI


📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8

♻️שתפו את הערוץ שלנו ותמכו בנו♻️","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ICD,,"https://github.com,https://t.me,https://t.me",,
-1001574796698,2024-12-04 19:20:45,"DATABASE Forums:
leakbase.io (Biggest surface database forum)
 xss.is - (the best)
 breachforums.st (son of raidforums)
 cybercarders.com (Biggest cracked accounts Forum)
 wwh-club.link (Biggest cracket Russian Forum)
 blackhatworld.com (Similar to cybercarders)
 Turkhackteam.org (Biggest Blackhat Turkish forum)
 cdrpro.cc (carding Russia Forum)
 demonforums.net (Blackhat forum)
 exploit.in (similar to xss but a little worse)
 niflheim.top (similar to cybercarders)
 antimigalki.org (similar to club.link)
 sinister.ly (similar to demonforums.net)
 nohide.space (similar to cracked.io)
 vlmi.top (similar to club.link)



Telegram Channels:
 t.me/breachdetector (Tracking all forums to search Data leaks) highly recommended
 t.me/data1eaks (Reports on the latest Biggest Russian Databases)
 t.me/bases_for_xss (Group of people from here (xss) exchanging bases)
 t.me/SpyNet_1984 (Channel Sharing logs of hacking webs)
 t.me/publiccit0daycollectionfree (city0day Full Collection)
 t.me/leakbase_official (Official channel of Leakbase Forum sharing exclusive Databases)
 t.me/leaklogs_official (Official channel of Leakbase Forum sharing exclusive Logs)
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8

♻️שתפו את הערוץ שלנו ותמכו בנו♻️","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.948}",0.948,ICD,,"https://t.me,https://t.me",,
-1001574796698,2024-11-26 15:49:32,"Uncle Rat'S Web Application Hacking And Bug Bounty Guide

להורדה: 
https://rapidgator.net/file/bd40569e3396662a74f4311d8f0a7ab5/.Uncle.Rats.Web.Application.Hacking.And.Bug.Bounty.Guide.2023-5.part1.rar

https://rapidgator.net/file/3802ed5d67f2d7cf0913c3e703a41fa1/.Uncle.Rats.Web.Application.Hacking.And.Bug.Bounty.Guide.2023-5.part2.rar

📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ICD,,"https://rapidgator.net,https://rapidgator.net,https://t.me,https://t.me",,"bd40569e3396662a74f4311d8f0a7ab5,3802ed5d67f2d7cf0913c3e703a41fa1"
-1001574796698,2024-11-26 15:36:36,"🎞 **TCM Security Academy - Practical API Hacking 2024**

פריצה מעשית ל-API מספקת לך את כל מה שצריך כדי להתחיל לפרוץ ל-APIs. הקורס תוכנן למתחילים ולאלה שמכירים פריצה ליישומי רשת ורוצים להרחיב את סט הכישורים שלהם.
הקורס מכסה כלים בתקן התעשייה, כגון Burp Suite ו-Postman, ומלמד כיצד למצוא ולנצל פגיעויות נפוצות ביישומים המבוססים על APIs. במהלך הקורס ישנם מעבדות הדגמה שיעזרו לך להבין את התיאוריה, ואתגרים כדי לוודא שתצבור גם ניסיון מעשי.

**דרישות מקדימות**:
מחשב שיכול להריץ את Kali Linux.
ידע בסיסי על אופן הפעולה של יישומי רשת.

**מטרות למידה**:
להבין כיצד APIs פועלים.
ללמוד כיצד למפות נקודות קצה (endpoints) של API.
להבין פגיעויות נפוצות ביישומים מונעי API.
לבצע התקפות מוצלחות על נקודות קצה של API פגיעות.

**להורדה**: 
https://pixeldrain.com/u/wbiuGrcS
https://pixeldrain.com/u/Nb5t7ALK

📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8","{'neg': 0.0, 'neu': 0.982, 'pos': 0.018, 'compound': 0.3164}",0.3164,ICD,,"https://pixeldrain.com,https://pixeldrain.com,https://t.me,https://t.me",,
-1001574796698,2024-11-13 19:11:26,"רשימה מטורפת של דורקים שנלקחו ממקורות שונים כמו גוגל, Shodan, גיטהאב ועוד. הדורקים כוללים גם תוכניות באג באונטי (כולל תוכניות פרטיות), CCTV, CMS, lfi, sqli, xss, ועוד חולשות + יותר ממיליון דורקים. בונוס - דורקים לדארקנט

👉 https://github.com/HackShiv/OneDorkForAll/tree/main/dorks

    https://www.exploit-db.com/google-hacking-database
    https://elite-google-dorks-search-by-biscuit.vercel.app
    http://dorkking.blindf.com
    https://dorksearch.com
    https://pentestingdorks.netlify.app
    https://dorkme.com
    https://dorkgenius.com
    https://dorks.faisalahmed.me
    https://taksec.github.io/google-dorks-bug-bounty
    https://pentest-tools.com/information-gathering/google-hacking
    https://nitinyadav00.github.io/Bug-Bounty-Search-Engine
    https://mr-dorker.onrender.com
    https://dorki.attaxa.com
    https://github.com/Viralmaniar/BigBountyRecon 

📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ICD,,"https://github.com,https://www.exploit-db.com,https://elite-google-dorks-search-by-biscuit.vercel.app,http://dorkking.blindf.com,https://dorksearch.com,https://pentestingdorks.netlify.app,https://dorkme.com,https://dorkgenius.com,https://dorks.faisalahmed.me,https://taksec.github.io,https://pentest-tools.com,https://nitinyadav00.github.io,https://mr-dorker.onrender.com,https://dorki.attaxa.com,https://github.com,https://t.me,https://t.me",,
-1001574796698,2024-10-29 09:27:12,"🔖 אתרים למציאת מידע על חולשות:

  exploit-db.co
    1337day.com
    packetstormsecurity.org
    exploit-id.com
    exploit-h.org
    enigmagroup.org
    wpsecure.net
    securityfocus.com
    vulnerability-lab.com
    exploitsearch.net
    seclists.org
    securityreason.com
    itsecteam.com
    osvdb.org
    sebug.net
    80vul.com
    allinfosec.com
    securityhome.eu
    securiteam.com
    secunia.com
    noptrix.net

📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ICD,,"https://t.me,https://t.me",,
-1001574796698,2024-10-29 07:36:38,"📺 ערוצי יו טיוב שאתם חייבים להכיר

1. Nahamsec = https://www.youtube.com/channel/UCCZDt7MuC3Hzs6IH4xODLBw/videos
2. Ebrahim Hegazy =
https://www.youtube.com/user/Zigoo0/playlists
3. Ben Grewell =
https://www.youtube.com/channel/UC2Xz7OF80Ae3SU6uk4ERjZQ/playlists
4. Bugcrowd =
https://www.youtube.com/channel/UCo1NHk_bgbAbDBc4JinrXww/playlists
5. HackerOne = https://www.youtube.com/channel/UCsgzmECky2Q9lQMWzDwMhYw
6. GynvaelEN =
https://www.youtube.com/channel/UCCkVMojdBWS-JtH7TliWkVg
7. HackerSploit =
https://www.youtube.com/channel/UC0ZTPkdxlAKf-V33tqXwi3Q
8. IppSec =
https://www.youtube.com/channel/UCa6eh7gCkpPo5XXUDfygQQA
9. John Hammond =
https://www.youtube.com/channel/UCVeW9qkBjo3zosnqUbG7CFw
10. LiveOverflow =
https://www.youtube.com/channel/UClcE-kVhqyiHCcjYwcpfj9w


📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ICD,,"https://www.youtube.com,https://www.youtube.com,https://www.youtube.com,https://www.youtube.com,https://www.youtube.com,https://www.youtube.com,https://www.youtube.com,https://www.youtube.com,https://www.youtube.com,https://www.youtube.com,https://t.me,https://t.me",,
-1001574796698,2024-10-14 11:41:10,"RED TEAM Operator: Malware Development Intermediate Course
More advanced offensive security tools (OST) development techniques in Windows, including: API hooking, 32-/64-bit migrations, reflective binaries and more.

להורדה: https://www.mediafire.com/file/3zzxjnmq7478neh/2._Malware_Development_Intermediate.rar/file

RED TEAM Operator: Malware Development Advanced - Vol.1
Advanced offensive security tool (OST) development topics for Windows user land only, including: hidden data storage, rootkit techniques, finding privileged objects in system memory, detecting new process creation, generating and handling exceptions, building COFFs and custom RPC-like instrumentation, and more.

להורדה: https://www.mediafire.com/file/eng3utivdvdf9xn/3._Malware_Development_Advanced.rar/file

📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8","{'neg': 0.136, 'neu': 0.712, 'pos': 0.151, 'compound': -0.4639}",-0.4639,ICD,,"https://www.mediafire.com,https://www.mediafire.com,https://t.me,https://t.me",,
-1001574796698,2024-10-02 09:26:24,"🔥 קריפטו-jacking

✍️✍️✍️✍️
🔄 קריפטו-jacking, הידוע גם כ-cryptomining malware, מאפשר להאקרים להשתמש בכוח העיבוד של המערכת של הקורבן (כגון מחשב, טלפון נייד או שרת) כדי לכרות מטבעות קריפטוגרפיים כמו ביטקוין או Monero ללא ידיעתם ​​או רשותם.


📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8

♻️שתפו את הערוץ שלנו ותמכו בנו♻️","{'neg': 0.081, 'neu': 0.919, 'pos': 0.0, 'compound': -0.6476}",-0.6476,ICD,,"https://t.me,https://t.me",,
-1001574796698,2024-09-06 14:23:25,"📚 TCMSecurity - כל הקורסים 📚

https://mega.nz/folder/36JX3SwZ#EICCMbXsXnrxSqdHaNbYKA rb.gy/o6w92n

📚 TCMSecurity - Linux 101 📚
https://mega.nz/folder/z6RFEIYZ#93ZN1XU_hRJikleN9WIgow rb.gy/o6w92n 

📚 TCMSecurity - Linux Privilege Escalation for Beginners 📚
https://mega.nz/folder/viRBGIiR#B_UW6lMw2ODS5Obd1EOtBA rb.gy/o6w92n

📚 TCMSecurity - Movement, Pivoting and Persistence 📚
https://mega.nz/folder/2nB3kACZ#6X1kbg20XJXVGKczmRQHjA rb.gy/o6w92n

📚 TCMSecurity - Practical Malware Analysis & Triage 📚
https://mega.nz/folder/zrQHlKyS#ZUPIYssfkZaXj578WIUtWQ rb.gy/o6w92n

📚 TCMSecurity - Practical Phishing Assessments 📚
https://mega.nz/folder/frgnVY5A#A02_HFg-SKzn21jpG3l-Lg rb.gy/o6w92n



📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8

♻️שתפו את הערוץ שלנו ותמכו בנו♻️","{'neg': 0.134, 'neu': 0.825, 'pos': 0.04, 'compound': -0.7777}",-0.7777,ICD,,"https://mega.nz,https://mega.nz,https://mega.nz,https://mega.nz,https://mega.nz,https://mega.nz,https://t.me,https://t.me",,
-1001574796698,2024-08-27 10:25:07,"🧰 כלי פריצה ב-GitHub
 
 5 רשימות הכלים המובילות מבית GitHub, הכוללות מאות כלים שונים ועוד הרבה מידע ...

1. Awesome Hacking (https://github.com/Hack-with-Github/Awesome-Hacking) 
2. Hackingtool (https://github.com/Z4nzu/hackingtool#all-in-one-hacking-tool-for-hackers) 
3. Awesome Hacker Search Engines (https://github.com/edoardottt/awesome-hacker-search-engines) 
4. Awesome Penetration Testing (https://github.com/ByteHackr/HackingTools-2)
5. TOP-500+-HACKING-TOOLS (https://github.com/Monsterlallu/Top-500-hacking-tools)

📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.9273}",0.9273,ICD,,"https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://t.me,https://t.me",,
-1001574796698,2024-07-30 19:04:12,"💎 פריצת טלגרם v1.0
✍️✍️✍️✍️
⭐️ פרויקט זה מנצל פגיעות 0day בטלגרם כדי לחלץ נתונים רגישים ממכשיר היעד.
⭐️ בגרסאות המעודכנות, טלגרם שכחה שניתן לגנוב את טלגרם בעדכון האחרון שלה.
⭐️ לא משנה אם טלגרם מותקן או נייד, ובלי קשר לכמה גרסאות של טלגרם פועלות על המערכת של הקורבן, כלי זה גונב למעשה את הטלגרם של היעד.

פורסם: 💀Telegram ❤️ https://t.me/Exploit_Prv8  

📛הערה📛
המידע למטרות לימודיות בלבד!
 
🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+jbSC-tz1I4ZmYTI8","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ICD,,"https://t.me,https://t.me,https://t.me",,
-1001922060993,2025-01-19 02:40:09,"Efulife pakistan has been compromised by Team NWH 

Target - http://efulife.com

Threat Actor - H04X D3C0D3R 

APP_NAME=ClientPortal
APP_ENV=local
APP_KEY=base64:xkYX+RbZHiGnnUglh+Wh+BMGbFbaebLW07CuYRhxc+Q=
APP_DEBUG=true
EFU_URL=http://clientsdevnew.efulife.com
APP_URL=http://clientsdevnew.efulife.com

LOG_CHANNEL=stack

DB_CONNECTION=mysql
DB_HOST=127.0.0.1
DB_PORT=3306
DB_DATABASE=homestead
DB_USERNAME=homestead
DB_PASSWORD=secret

DB_WREXP_TNS_ORA=WEBDEV
DB_WREXP_USERNAME_ORA=wrexp
DB_WREXP_PASSWORD_ORA=wr17exp

DB_ILASSNAP_TNS_ORA=WEBDEV
DB_ILASSNAP_USERNAME_ORA=ilassnap
DB_ILASSNAP_PASSWORD_ORA=ilassnap


DB_PRIMUSC_TNS_ORA=WEBDEV
DB_PRIMUSC_USERNAME_ORA=primusc
DB_PRIMUSC_PASSWORD_ORA=cl211primus






BROADCAST_DRIVER=log
CACHE_DRIVER=file
QUEUE_CONNECTION=sync
SESSION_DRIVER=file
SESSION_LIFETIME=120

REDIS_HOST=127.0.0.1
REDIS_PASSWORD=null
REDIS_PORT=6379

MAIL_DRIVER=smtp
MAIL_HOST=smtp.mailtrap.io
MAIL_PORT=2525
MAIL_USERNAME=null
MAIL_PASSWORD=null
MAIL_ENCRYPTION=null

AWS_ACCESS_KEY_ID=
AWS_SECRET_ACCESS_KEY=
AWS_DEFAULT_REGION=us-east-1
AWS_BUCKET=

PUSHER_APP_ID=
PUSHER_APP_KEY=
PUSHER_APP_SECRET=
PUSHER_APP_CLUSTER=mt1

MIX_PUSHER_APP_KEY=""${PUSHER_APP_KEY}""
MIX_PUSHER_APP_CLUSTER=""${PUSHER_APP_CLUSTER}""","{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.4588}",-0.4588,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"http://efulife.com,http://clientsdevnew.efulife.com,http://clientsdevnew.efulife.com","127.0.0.1,127.0.0.1",
-1001922060993,2025-01-02 14:37:11,"Pakistan Telecommunication Company Ltd Data Leak by Team nwh security 

     Leaked by D3MONHUNT3R

Target Url: https://ptcl.com.pk/

   Pakistan Telecommunication Company Limited (PTCL) is Pakistan's national telecommunications company that offers telephone and internet services. It's the country's largest integrated information communications company, with over 17,000 employees. PTCL's headquarters are in Islamabad.

Sample Data 

     https://anonfiles.sbs/s/QmFC09NSY_J

     https://anonfiles.sbs/s/DDP9Nu786VH


Laughing at your security😂

#teamnwhsecurity #oppakistan #oppk

Greetz to : United IndianHackers :-
#AnonymousIndia #UnknownCyberCult #Indian_Cyber_Punk  #Network_Nine  #Black_Dragon_Sec #DarkCyberWarrior 
#Hacktivist_Vanguard #TEAM_HIND #Black_Dragon_Sec #Team_4BIT #KCX #Kerala_Cyber_Defenders #Cjs_Official #Indian_Cyber_Force #Indian_Cyber_Troops #Indian_Cyber_Mafia #Anon_Sec #Team_404 #Rashtriya_Cyber_Force  #Hacktivist_Heaven #All_Indian_Hackers","{'neg': 0.07, 'neu': 0.846, 'pos': 0.085, 'compound': 0.34}",0.34,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://ptcl.com.pk,https://anonfiles.sbs,https://anonfiles.sbs",,
-1001922060993,2024-08-17 04:04:00,Tha islamic cyber team indonesia claims they hacked TEAMNWHSECURITY😂  which is a Lie All they did was spammed our group,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.4019}",-0.4019,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,,,
-1001922060993,2024-08-15 04:06:28,"Central bank OF Bangladesh Government database leaked by Team nwh security 

Leaked by  Ghost_sn1p3r

Target url : https://www.bb.org.bd/

Sample data : https://filetransfer.io/data-package/UcAz3dzM


#SaveBangladeshMinorities
#Save_Bangladeshi_Hindus
#opbangladesh 
#teamnwhsecurity
#OpPayback2024

Greetz to : United IndianHackers :-
#AnonymousIndia #UnknownCyberCult #Indian_Cyber_Punk  #Network_Nine  #Black_Dragon_Sec #DarkCyberWarrior 
#Hacktivist_Vanguard #TEAM_HIND #Black_Dragon_Sec #Team_4BIT #KCX #Kerala_Cyber_Defenders #Cjs_Official #Indian_Cyber_Force #Indian_Cyber_Troops #Indian_Cyber_Mafia #Anon_Sec #Team_404 #Rashtriya_Cyber_Force  #Hacktivist_Heaven #All_Indian_Hackers","{'neg': 0.082, 'neu': 0.833, 'pos': 0.085, 'compound': 0.0516}",0.0516,𝐓𝐄𝐀𝐌 𝐍𝐖𝐇 𝐒𝐄𝐂𝐔𝐑𝐈𝐓𝐘,,"https://www.bb.org.bd,https://filetransfer.io",,
